year,origin_location_code,asylum_location_code,population
2018,AFG,LKA,540
2018,AFG,LTU,242
2018,AFG,LUX,158
2018,AFG,LVA,67
2018,AFG,MAR,30
2018,AFG,MDA,72
2018,AFG,MDG,15
2018,AFG,MKD,15
2018,AFG,MLT,5
2018,AFG,MNG,15
2018,AFG,MRT,24
2018,AFG,MYS,5151
2018,AFG,NGA,15
2018,AFG,NLD,6805
2018,AFG,NOR,6258
2018,AFG,NPL,165
2018,AFG,NRU,86
2018,AFG,NZL,52
2018,AFG,PAK,4225599
2018,AFG,PAN,11
2018,AFG,PHL,60
2018,AFG,PNG,125
2018,AFG,POL,125
2018,AFG,PRT,21
2018,AFG,ROU,539
2018,AFG,RUS,1015
2018,AFG,SDN,11
2018,AFG,SEN,27
2018,AFG,SRB,1744
2018,AFG,SVK,260
2018,AFG,SVN,159
2018,AFG,SWE,36818
2018,AFG,SYR,3717
2018,AFG,THA,441
2018,AFG,TJK,2964
2018,AFG,TKM,42
2018,AFG,TUR,514557
2018,AFG,UKR,9728
2018,AFG,USA,2364
2018,AFG,UZB,39
2018,AFG,VEN,30
2018,BGD,AFG,5
2018,IRN,AFG,129
2018,PAK,AFG,216945
2018,TJK,AFG,21
2018,TUR,AFG,417
2019,AFG,AFG,1341279
2019,AFG,ARE,90
2019,AFG,ARG,36
2019,AFG,ARM,15
2019,AFG,AUS,13295
2019,AFG,AUT,57928
2019,AFG,AZE,2163
2019,AFG,BEL,6105
2019,AFG,BGR,543
2019,AFG,BIH,2206
2019,AFG,BLR,252
2019,AFG,BRA,317
2019,AFG,CAN,3067
2019,AFG,CHE,38607
2019,AFG,CHL,38
2019,AFG,CHN,126
2019,AFG,COL,27
2019,AFG,CUB,108
2019,AFG,CYP,19
2019,AFG,CZE,59
2019,AFG,DEU,563127
2019,AFG,DNK,2699
2019,AFG,DOM,27
2019,AFG,ECU,155
2019,AFG,EGY,192
2019,AFG,ESP,935
2019,AFG,EST,9
2019,AFG,FIN,5678
2019,AFG,FJI,30
2019,AFG,FRA,59641
2019,AFG,GBR,15293
2019,AFG,GEO,87
2019,AFG,GRC,72901
2019,AFG,HKG,15
2019,AFG,HRV,522
2019,AFG,HUN,1671
2019,AFG,IDN,23076
2019,AFG,IND,47067
2019,AFG,IRL,1479
2019,AFG,IRN,951142
2019,AFG,IRQ,201
2019,AFG,ISL,105
2019,AFG,ITA,18689
2019,AFG,JOR,57
2019,AFG,JPN,68
2019,AFG,KAZ,2016
2019,AFG,KEN,57
2019,AFG,KGZ,993
2019,AFG,KOR,90
2019,AFG,KWT,51
2019,AFG,LBN,72
2019,AFG,LBY,33
2019,AFG,LIE,15
2019,AFG,LKA,615
2019,AFG,LTU,241
2019,AFG,LUX,267
2019,AFG,LVA,66
2019,AFG,MAR,33
2019,AFG,MDA,72
2019,AFG,MDG,60
2019,AFG,MKD,60
2019,AFG,MLT,5
2019,AFG,MNE,150
2019,AFG,MYS,7434
2019,AFG,NGA,15
2019,AFG,NLD,6901
2019,AFG,NOR,5189
2019,AFG,NPL,153
2019,AFG,NRU,90
2019,AFG,NZL,77
2019,AFG,PAK,4282470
2019,AFG,PAN,11
2019,AFG,PHL,60
2019,AFG,PNG,144
2019,AFG,POL,137
2019,AFG,PRT,30
2019,AFG,ROU,578
2019,AFG,RUS,1063
2019,AFG,SDN,5
2019,AFG,SEN,15
2019,AFG,SRB,2691
2019,AFG,SVK,276
2019,AFG,SVN,97
2019,AFG,SWE,36576
2019,AFG,SYR,3426
2019,AFG,THA,456
2019,AFG,TJK,5496
2019,AFG,TKM,42
2019,AFG,TUR,350401
2019,AFG,UKR,3563
2019,AFG,URY,15
2019,AFG,USA,2356
2019,AFG,UZB,39
2019,AFG,VEN,30
2019,AFG,ZAF,24
2019,BEN,AFG,15
2019,IRN,AFG,183
2019,PAK,AFG,216987
2019,TUR,AFG,237
2020,AFG,AFG,247785
2020,AFG,ALB,15
2020,AFG,ARE,90
2020,AFG,ARG,36
2020,AFG,ARM,15
2020,AFG,AUS,12420
2020,AFG,AUT,53042
2020,AFG,AZE,3333
2020,AFG,BEL,17808
2020,AFG,BGR,2128
2020,AFG,BIH,3783
2020,AFG,BLR,222
2020,AFG,BRA,316
2020,AFG,CAN,3999
2020,AFG,CHE,40225
2020,AFG,CHL,26
2020,AFG,CHN,96
2020,AFG,COL,27
2020,AFG,CUB,84
2020,AFG,CYP,50
2020,AFG,CZE,49
2020,AFG,DEU,543016
2020,AFG,DNK,2298
2020,AFG,DOM,24
2020,AFG,ECU,453
2020,AFG,EGY,234
2020,AFG,ESP,838
2020,AFG,FIN,5187
2020,AFG,FJI,24
2020,AFG,FRA,58666
2020,AFG,GBR,15805
2020,AFG,GEO,87
2020,AFG,GRC,60868
2020,AFG,HKG,30
2020,AFG,HRV,1311
2020,AFG,HUN,3040
2020,AFG,IDN,22806
2020,AFG,IND,45396
2020,AFG,IRL,1737
2020,AFG,IRN,780000
2020,AFG,IRQ,225
2020,AFG,ISL,131
2020,AFG,ITA,13435
2020,AFG,JOR,57
2020,AFG,JPN,73
2020,AFG,KAZ,1818
2020,AFG,KEN,57
2020,AFG,KGZ,780
2020,AFG,KOR,129
2020,AFG,KWT,51
2020,AFG,LBN,60
2020,AFG,LBY,15
2020,AFG,LIE,15
2020,AFG,LKA,501
2020,AFG,LTU,248
2020,AFG,LUX,926
2020,AFG,LVA,73
2020,AFG,MAR,30
2020,AFG,MDA,72
2020,AFG,MDG,57
2020,AFG,MEX,5
2020,AFG,MKD,36
2020,AFG,MNE,18
2020,AFG,MNG,15
2020,AFG,MYS,8010
2020,AFG,NGA,15
2020,AFG,NLD,6313
2020,AFG,NOR,4137
2020,AFG,NPL,156
2020,AFG,NRU,87
2020,AFG,NZL,80
2020,AFG,PAK,4344324
2020,AFG,PAN,11
2020,AFG,PER,5
2020,AFG,PHL,27
2020,AFG,PNG,105
2020,AFG,POL,196
2020,AFG,PRT,81
2020,AFG,ROU,3478
2020,AFG,RUS,944
2020,AFG,SAU,61
2020,AFG,SDN,15
2020,AFG,SRB,2971
2020,AFG,SVK,298
2020,AFG,SVN,366
2020,AFG,SWE,32643
2020,AFG,SYR,3441
2020,AFG,THA,534
2020,AFG,TJK,5981
2020,AFG,TKM,42
2020,AFG,TUR,379531
2020,AFG,UKR,3663
2020,AFG,URY,21
2020,AFG,USA,2388
2020,AFG,UZB,39
2020,AFG,VEN,30
2020,AFG,ZAF,75
2020,BEN,AFG,15
2020,IRN,AFG,189
2020,PAK,AFG,216963
2020,TUR,AFG,168
2021,AFG,AFG,1732356
2021,AFG,ALB,39
2021,AFG,ARE,105
2021,AFG,ARG,36
2021,AFG,ARM,15
2021,AFG,AUS,17245
2021,AFG,AUT,53885
2021,AFG,AZE,3645
2021,AFG,BEL,20609
2021,AFG,BGD,15
2021,AFG,BGR,9390
2021,AFG,BIH,775
2021,AFG,BLR,423
2021,AFG,BRA,316
2021,AFG,CAN,4608
2021,AFG,CHE,42488
2021,AFG,CHL,300
2021,AFG,CHN,156
2021,AFG,COL,27
2021,AFG,CUB,51
2021,AFG,CYP,160
2021,AFG,CZE,350
2021,AFG,DEU,608458
2021,AFG,DNK,2776
2021,AFG,DOM,8
2021,AFG,ECU,441
2021,AFG,EGY,276
2021,AFG,ESP,2248
2021,AFG,EST,25
2021,AFG,FIN,4704
2021,AFG,FJI,24
2021,AFG,FRA,59484
2021,AFG,GBR,14585
2021,AFG,GEO,207
2021,AFG,GRC,46827
2021,AFG,HKG,33
2021,AFG,HRV,1737
2021,AFG,HUN,1467
2021,AFG,IDN,22314
2021,AFG,IND,48741
2021,AFG,IRL,2157
2021,AFG,IRN,2337838
2021,AFG,IRQ,321
2021,AFG,ISL,197
2021,AFG,ITA,20311
2021,AFG,JOR,54
2021,AFG,JPN,84
2021,AFG,KAZ,1842
2021,AFG,KEN,51
2021,AFG,KGZ,1566
2021,AFG,KOR,105
2021,AFG,KWT,51
2021,AFG,LBN,105
2021,AFG,LBY,15
2021,AFG,LIE,5
2021,AFG,LKA,420
2021,AFG,LTU,248
2021,AFG,LUX,627
2021,AFG,LVA,127
2021,AFG,MAR,51
2021,AFG,MDA,36
2021,AFG,MDG,60
2021,AFG,MEX,33
2021,AFG,MKD,39
2021,AFG,MLT,5
2021,AFG,MNE,15
2021,AFG,MNG,15
2021,AFG,MYS,8409
2021,AFG,NGA,15
2021,AFG,NLD,8318
2021,AFG,NOR,3750
2021,AFG,NPL,192
2021,AFG,NRU,84
2021,AFG,NZL,74
2021,AFG,PAK,4403460
2021,AFG,PAN,11
2021,AFG,PER,5
2021,AFG,PHL,42
2021,AFG,PNG,90
2021,AFG,POL,1456
2021,AFG,PRT,715
2021,AFG,QAT,7
2021,AFG,ROU,2464
2021,AFG,RUS,1114
2021,AFG,SAU,231
2021,AFG,SDN,15
2021,AFG,SRB,1575
2021,AFG,SVK,342
2021,AFG,SVN,738
2021,AFG,SWE,31210
2021,AFG,SYR,3447
2021,AFG,THA,519
2021,AFG,TJK,13765
2021,AFG,TKM,30
2021,AFG,TUR,406833
2021,AFG,UKR,3916
2021,AFG,URY,33
2021,AFG,USA,2861
2021,AFG,UZB,13056
2021,AFG,VEN,30
2021,AFG,ZAF,75
2021,BGD,AFG,15
2021,IRN,AFG,189
2021,PAK,AFG,201378
2021,TJK,AFG,18
2022,AFG,AFG,2902062
2022,AFG,ALB,66
2022,AFG,ARE,102
2022,AFG,ARG,66
2022,AFG,ARM,9
2022,AFG,AUS,11346
2022,AFG,AUT,60120
2022,AFG,AZE,3528
2022,AFG,BEL,31876
2022,AFG,BGD,15
2022,AFG,BGR,6819
2022,AFG,BIH,936
2022,AFG,BLR,456
2022,AFG,BRA,1042
2022,AFG,CAN,4992
2022,AFG,CHE,53202
2022,AFG,CHL,738
2022,AFG,CHN,201
2022,AFG,COL,27
2022,AFG,CUB,36
2022,AFG,CYP,3385
2022,AFG,CZE,367
2022,AFG,DEU,646477
2022,AFG,DNK,2581
2022,AFG,DOM,8
2022,AFG,ECU,441
2022,AFG,EGY,1143
2022,AFG,ESP,7900
2022,AFG,EST,33
2022,AFG,FIN,4675
2022,AFG,FJI,39
2022,AFG,FRA,138142
2022,AFG,GBR,24321
2022,AFG,GEO,249
2022,AFG,GHA,45
2022,AFG,GRC,41025
2022,AFG,GUY,15
2022,AFG,HKG,33
2022,AFG,HRV,832
2022,AFG,HUN,1457
2022,AFG,IDN,20973
2022,AFG,IND,45117
2022,AFG,IRL,5056
2022,AFG,IRN,10239747
2022,AFG,IRQ,1962
2022,AFG,ISL,236
2022,AFG,ITA,22203
2022,AFG,JOR,48
2022,AFG,JPN,570
2022,AFG,KAZ,1560
2022,AFG,KEN,174
2022,AFG,KGZ,1539
2022,AFG,KOR,140
2022,AFG,KWT,51
2022,AFG,LBN,132
2022,AFG,LBY,15
2022,AFG,LKA,261
2022,AFG,LTU,274
2022,AFG,LUX,1011
2022,AFG,LVA,237
2022,AFG,MAR,90
2022,AFG,MDA,45
2022,AFG,MDG,48
2022,AFG,MEX,1632
2022,AFG,MLT,10
2022,AFG,MNE,59
2022,AFG,MNG,15
2022,AFG,MYS,10176
2022,AFG,NGA,15
2022,AFG,NLD,10381
2022,AFG,NOR,3955
2022,AFG,NPL,156
2022,AFG,NRU,15
2022,AFG,NZL,74
2022,AFG,PAK,5058108
2022,AFG,PAN,11
2022,AFG,PER,5
2022,AFG,PHL,30
2022,AFG,PNG,54
2022,AFG,POL,1137
2022,AFG,PRT,880
2022,AFG,PRY,45
2022,AFG,ROU,1365
2022,AFG,RUS,1589
2022,AFG,SDN,15
2022,AFG,SRB,766
2022,AFG,SVK,391
2022,AFG,SVN,109
2022,AFG,SWE,30301
2022,AFG,SYR,3717
2022,AFG,THA,438
2022,AFG,TJK,29020
2022,AFG,TKM,27
2022,AFG,TUN,15
2022,AFG,TUR,397020
2022,AFG,UGA,99
2022,AFG,UKR,3180
2022,AFG,URY,18
2022,AFG,USA,22391
2022,AFG,UZB,13038
2022,AFG,VEN,30
2022,AFG,ZAF,54
2022,AFG,ZMB,18
2022,BGD,AFG,15
2022,IRN,AFG,168
2022,PAK,AFG,156930
2022,TJK,AFG,18
2023,AFG,AFG,4853607
2023,AFG,ALB,5
2023,AFG,ARE,90
2023,AFG,ARG,87
2023,AFG,ARM,9
2023,AFG,AUS,6957
2023,AFG,AUT,133814
2023,AFG,AZE,3387
2023,AFG,BEL,31678
2023,AFG,BEN,36
2023,AFG,BGR,9234
2023,AFG,BIH,491
2023,AFG,BLR,471
2023,AFG,BRA,13704
2023,AFG,CAN,4762
2023,AFG,CHE,63876
2023,AFG,CHL,678
2023,AFG,CHN,168
2023,AFG,COL,70
2023,AFG,CUB,27
2023,AFG,CYP,1698
2023,AFG,CZE,282
2023,AFG,DEU,898852
2023,AFG,DNK,6214
2023,AFG,DOM,44
2023,AFG,ECU,450
2023,AFG,EGY,1416
2023,AFG,ESP,9502
2023,AFG,EST,52
2023,AFG,ETH,15
2023,AFG,FIN,4539
2023,AFG,FJI,15
2023,AFG,FRA,171689
2023,AFG,GBR,147901
2023,AFG,GEO,258
2023,AFG,GHA,81
2023,AFG,GMB,15
2023,AFG,GRC,134197
2023,AFG,GUY,21
2023,AFG,HKG,36
2023,AFG,HRV,628
2023,AFG,HUN,2886
2023,AFG,IDN,17937
2023,AFG,IND,36672
2023,AFG,IRL,8404
2023,AFG,IRN,11256951
2023,AFG,IRQ,5085
2023,AFG,ISL,335
2023,AFG,ITA,21153
2023,AFG,JOR,51
2023,AFG,JPN,731
2023,AFG,KAZ,1173
2023,AFG,KEN,438
2023,AFG,KGZ,1194
2023,AFG,KOR,160
2023,AFG,KWT,51
2023,AFG,LBN,114
2023,AFG,LBY,15
2023,AFG,LKA,159
2023,AFG,LTU,282
2023,AFG,LUX,1136
2023,AFG,LVA,323
2023,AFG,MAR,48
2023,AFG,MDA,16
2023,AFG,MDG,15
2023,AFG,MEX,6702
2023,AFG,MKD,24
2023,AFG,MLT,5
2023,AFG,MNG,15
2023,AFG,MYS,8718
2023,AFG,NGA,15
2023,AFG,NLD,28475
2023,AFG,NOR,9156
2023,AFG,NPL,102
2023,AFG,NZL,100
2023,AFG,OMN,15
2023,AFG,PAK,5674725
2023,AFG,PAN,12
2023,AFG,PER,99
2023,AFG,PHL,60
2023,AFG,PNG,27
2023,AFG,POL,1387
2023,AFG,PRT,3193
2023,AFG,PRY,45
2023,AFG,ROU,1216
2023,AFG,RUS,1558
2023,AFG,RWA,42
2023,AFG,SDN,15
2023,AFG,SEN,15
2023,AFG,SRB,283
2023,AFG,SUR,5
2023,AFG,SVK,421
2023,AFG,SVN,96
2023,AFG,SWE,69219
2023,AFG,SYR,4137
2023,AFG,THA,426
2023,AFG,TJK,25407
2023,AFG,TKM,3627
2023,AFG,TUN,15
2023,AFG,TUR,118790
2023,AFG,UGA,504
2023,AFG,UKR,3066
2023,AFG,URY,18
2023,AFG,USA,43759
2023,AFG,UZB,9415
2023,AFG,VEN,30
2023,AFG,ZAF,42
2023,AFG,ZMB,21
2023,BGD,AFG,15
2023,IRN,AFG,213
2023,PAK,AFG,104982
2023,TJK,AFG,18
2024,AFG,AFG,2018658
2024,AFG,ALB,5
2024,AFG,ARE,48
2024,AFG,ARG,84
2024,AFG,ARM,49
2024,AFG,AUS,6335
2024,AFG,AUT,147016
2024,AFG,AZE,3294
2024,AFG,BEL,31769
2024,AFG,BEN,36
2024,AFG,BGD,15
2024,AFG,BGR,1606
2024,AFG,BIH,202
2024,AFG,BLR,249
2024,AFG,BRA,15845
2024,AFG,CAN,17957
2024,AFG,CHE,62641
2024,AFG,CHL,684
2024,AFG,CHN,153
2024,AFG,COL,7
2024,AFG,CUB,24
2024,AFG,CYP,1739
2024,AFG,CZE,454
2024,AFG,DEU,972269
2024,AFG,DNK,15965
2024,AFG,DOM,9
2024,AFG,ECU,222
2024,AFG,EGY,1359
2024,AFG,ESP,16590
2024,AFG,EST,124
2024,AFG,ETH,15
2024,AFG,FIN,12574
2024,AFG,FRA,195454
2024,AFG,GBR,113971
2024,AFG,GEO,255
2024,AFG,GHA,81
2024,AFG,GIN,33
2024,AFG,GMB,15
2024,AFG,GRC,87720
2024,AFG,GUY,21
2024,AFG,HKG,39
2024,AFG,HRV,465
2024,AFG,HUN,2874
2024,AFG,IDN,15594
2024,AFG,IND,29292
2024,AFG,IRL,10509
2024,AFG,IRN,10431246
2024,AFG,IRQ,9162
2024,AFG,ISL,736
2024,AFG,ITA,62637
2024,AFG,JOR,60
2024,AFG,JPN,873
2024,AFG,KAZ,960
2024,AFG,KEN,1377
2024,AFG,KGZ,1080
2024,AFG,KOR,177
2024,AFG,KWT,51
2024,AFG,LBN,132
2024,AFG,LBY,15
2024,AFG,LKA,81
2024,AFG,LTU,283
2024,AFG,LUX,1726
2024,AFG,LVA,837
2024,AFG,MAR,111
2024,AFG,MDA,17
2024,AFG,MEX,6573
2024,AFG,MKD,24
2024,AFG,MNG,33
2024,AFG,MYS,8244
2024,AFG,NGA,15
2024,AFG,NLD,28095
2024,AFG,NOR,12934
2024,AFG,NPL,102
2024,AFG,NZL,169
2024,AFG,OMN,15
2024,AFG,PAK,6810512
2024,AFG,PAN,7
2024,AFG,PER,117
2024,AFG,PHL,168
2024,AFG,PNG,18
2024,AFG,POL,1168
2024,AFG,PRT,3124
2024,AFG,PRY,45
2024,AFG,ROU,905
2024,AFG,RUS,1175
2024,AFG,RWA,183
2024,AFG,SDN,15
2024,AFG,SEN,15
2024,AFG,SRB,363
2024,AFG,SSD,15
2024,AFG,SUR,15
2024,AFG,SVK,437
2024,AFG,SVN,164
2024,AFG,SWE,74805
2024,AFG,SWZ,15
2024,AFG,SYR,4224
2024,AFG,TGO,21
2024,AFG,THA,558
2024,AFG,TJK,38793
2024,AFG,TKM,3427
2024,AFG,TUN,15
2024,AFG,TUR,83629
2024,AFG,TZA,21
2024,AFG,UGA,945
2024,AFG,UKR,2751
2024,AFG,URY,18
2024,AFG,USA,57034
2024,AFG,UZB,8515
2024,AFG,VEN,10
2024,AFG,ZAF,30
2024,AFG,ZMB,72
2024,BGD,AFG,15
2024,IND,AFG,15
2024,IRN,AFG,282
2024,PAK,AFG,63378
2024,TJK,AFG,18
